"","season","date","league_id","league","team1","team2","spi1","spi2","prob1","prob2","probtie","proj_score1","proj_score2","importance1","importance2","score1","score2","xg1","xg2","nsxg1","nsxg2","adj_score1","adj_score2","reg_season","after_covid","is_VAR"
"810",2018,"2019-04-28",1975,"Mexican Primera Division Torneo Clausura","Pumas Unam","Toluca",44.39,49,0.3608,0.3696,0.2696,1.41,1.43,0,43.6,2,2,3.06,2.24,1.41,1.49,2.1,2.1,0,0,1
"811",2018,"2019-04-28",1975,"Mexican Primera Division Torneo Clausura","Lobos de la BUAP","Cruz Azul",32.68,54.4,0.2247,0.5004,0.2748,0.94,1.54,0,10.4,1,4,0.87,0.56,0.58,1.2,1.05,4.11,0,0,1
"812",2018,"2019-04-28",1975,"Mexican Primera Division Torneo Clausura","Querétaro","Veracruz",36.77,26.57,0.4471,0.257,0.296,1.35,0.95,0,0,2,1,2.81,1.17,3.72,0.59,1.68,1.05,0,0,1
"813",2018,"2019-05-03",1975,"Mexican Primera Division Torneo Clausura","Veracruz","Club América",25.65,60.44,0.1328,0.6529,0.2143,0.8,2.06,0,9,0,2,1.2,1.45,0.91,1.29,0,2,0,0,1
"814",2018,"2019-05-04",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Morelia",55.03,39.95,0.6077,0.1516,0.2407,1.82,0.78,10.4,0,1,1,1.83,0.78,1.53,0.66,1.05,1.05,0,0,1
"815",2018,"2019-05-04",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Guadalajara",61.01,43.02,0.6302,0.1304,0.2393,1.8,0.67,14.6,0,2,1,0.71,1.18,1.21,1.38,1.94,1.05,0,0,1
"816",2018,"2019-05-04",1975,"Mexican Primera Division Torneo Clausura","León","Pachuca",55.6,53.27,0.4717,0.2772,0.2511,1.76,1.3,7.7,11.2,2,1,1.5,2.52,1.96,1.95,2.1,1.05,0,0,1
"817",2018,"2019-05-04",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Querétaro",48.19,37.76,0.5503,0.1911,0.2587,1.69,0.88,4.6,0,1,0,1.01,0.27,2.27,0.64,1.05,0,0,0,1
"818",2018,"2019-05-04",1975,"Mexican Primera Division Torneo Clausura","Tijuana","Puebla",46.15,42.64,0.4722,0.2433,0.2845,1.45,0.96,100,100,4,0,2.11,0.34,1.46,0.48,3.32,0,0,0,1
"819",2018,"2019-05-05",1975,"Mexican Primera Division Torneo Clausura","Toluca","Lobos de la BUAP",48.89,32.11,0.492,0.2499,0.2582,1.7,1.14,0,0,4,0,3.26,0.51,3.09,0.52,2.96,0,0,0,1
"820",2018,"2019-05-05",1975,"Mexican Primera Division Torneo Clausura","Atlas","Monterrey",39.11,57.88,0.2034,0.5451,0.2515,0.98,1.77,0,85.5,2,0,2.44,0.49,1.48,0.67,1.53,0,0,0,1
"821",2018,"2019-05-05",1975,"Mexican Primera Division Torneo Clausura","Santos Laguna","Pumas Unam",49.04,44.62,0.4246,0.3015,0.2739,1.49,1.21,0,0,5,2,2.65,1.01,1.99,0.86,5.08,2.1,0,0,1
"822",2018,"2019-05-08",1975,"Mexican Primera Division Torneo Clausura","Pachuca","Tigres UANL",53.83,59.81,0.3782,0.3605,0.2613,1.52,1.48,100,100,1,1,0.98,0.41,1.68,0.48,1.05,1.05,1,0,1
"823",2018,"2019-05-08",1975,"Mexican Primera Division Torneo Clausura","Tijuana","León",48.03,55.15,0.3739,0.3492,0.2769,1.38,1.32,100,100,1,3,1.29,1.6,1.01,1.25,1.05,3.15,1,0,1
"824",2018,"2019-05-09",1975,"Mexican Primera Division Torneo Clausura","Necaxa","Monterrey",48.69,55.75,0.3734,0.3564,0.2702,1.43,1.39,100,100,1,0,1.46,0.57,1.67,1.06,0.84,0,1,0,1
"825",2018,"2019-05-09",1975,"Mexican Primera Division Torneo Clausura","Club América","Cruz Azul",60.23,54.64,0.49,0.2253,0.2847,1.46,0.9,100,100,3,1,0.92,1.29,1.41,0.83,3.15,1.05,1,0,1
"826",2018,"2019-05-11",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Pachuca",59.21,54.26,0.5029,0.2432,0.2539,1.74,1.14,100,100,1,1,1.03,0.41,1.05,0.51,1.05,1.05,1,0,1
"827",2018,"2019-05-11",1975,"Mexican Primera Division Torneo Clausura","León","Tijuana",56.23,47.01,0.5341,0.2117,0.2542,1.74,1,100,100,2,1,1.87,0.51,1.91,0.76,2.1,1.05,1,0,1
"828",2018,"2019-05-12",1975,"Mexican Primera Division Torneo Clausura","Cruz Azul","Club América",54.49,60.5,0.3792,0.326,0.2948,1.26,1.15,100,100,1,0,1.38,0.31,1.81,0.53,1.05,0,1,0,1
"829",2018,"2019-05-12",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Necaxa",54.92,49.4,0.4983,0.2394,0.2624,1.66,1.07,100,100,1,0,1.03,0.72,1.91,0.77,1.05,0,1,0,1
"830",2018,"2019-05-15",1975,"Mexican Primera Division Torneo Clausura","Monterrey","Tigres UANL",55.18,58.93,0.3991,0.3168,0.2842,1.37,1.19,100,100,1,0,0.95,0.31,1.14,0.95,1.05,0,1,0,1
"831",2018,"2019-05-16",1975,"Mexican Primera Division Torneo Clausura","Club América","León",59.23,56.75,0.4728,0.259,0.2682,1.59,1.11,100,100,0,1,0.7,0.97,1.27,0.8,0,1.05,1,0,1
"832",2018,"2019-05-18",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","Monterrey",58.34,55.56,0.4685,0.2486,0.2828,1.46,0.99,100,100,1,0,0.81,1.65,0.67,1.18,1.05,0,1,0,1
"833",2018,"2019-05-19",1975,"Mexican Primera Division Torneo Clausura","León","Club América",57.49,58.29,0.4267,0.2931,0.2802,1.44,1.15,100,100,0,1,1.17,0.72,1.4,2.03,0,1.05,1,0,1
"834",2018,"2019-05-23",1975,"Mexican Primera Division Torneo Clausura","Tigres UANL","León",57.6,56.59,0.4546,0.2645,0.2808,1.47,1.05,100,100,1,0,2.19,0.98,1.5,0.86,1.05,0,1,0,1
"835",2018,"2019-05-26",1975,"Mexican Primera Division Torneo Clausura","León","Tigres UANL",55.87,58.22,0.4091,0.303,0.288,1.36,1.13,100,100,0,0,1.01,0.86,1.75,0.51,0,0,1,0,1
"836",2019,"2019-07-19",1952,"Mexican Primera Division Torneo Apertura","Puebla","Tijuana",38.9,44.58,0.3834,0.3347,0.2819,1.31,1.21,21.6,26.7,1,3,0.68,1.53,0.79,0.73,1.05,2.63,0,0,1
"837",2019,"2019-07-19",1952,"Mexican Primera Division Torneo Apertura","Atlas","FC Juárez",40.77,30.01,0.5714,0.1754,0.2532,1.68,0.81,20,11,1,0,0.99,1.48,0.58,1.18,1.05,0,0,0,1
"838",2019,"2019-07-20",1952,"Mexican Primera Division Torneo Apertura","Pachuca","León",53.21,51.46,0.4665,0.2782,0.2553,1.65,1.22,26.6,26,1,3,2.89,1.8,2.45,1.03,0.84,2.68,0,0,1
"839",2019,"2019-07-20",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Pumas Unam",31.67,42.76,0.3223,0.4098,0.268,1.27,1.47,11.1,24.4,0,2,0.64,0.71,0.77,0.73,0,1.64,0,0,1
"840",2019,"2019-07-20",1952,"Mexican Primera Division Torneo Apertura","Club América","Monterrey",61.42,60.53,0.4609,0.2717,0.2674,1.54,1.12,19.3,17,4,2,2.82,1.12,1.39,0.93,4.03,2.1,0,0,1
"841",2019,"2019-07-20",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Morelia",61.06,38.47,0.6765,0.1162,0.2074,2.03,0.7,17.9,22.2,4,2,1.78,1.56,1.25,1.16,3.68,2.1,0,0,1
"842",2019,"2019-07-20",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Cruz Azul",43.61,56.01,0.326,0.396,0.278,1.21,1.36,26,23.7,0,0,1.03,1.87,0.72,1.79,0,0,0,0,1
"843",2019,"2019-07-21",1952,"Mexican Primera Division Torneo Apertura","Toluca","Querétaro",47.33,37.8,0.551,0.1992,0.2498,1.73,0.94,26.3,20.3,0,2,0.71,1.37,1.56,1.1,0,1.86,0,0,1
"844",2019,"2019-07-21",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Guadalajara",49.5,44.27,0.4993,0.2355,0.2652,1.58,1,27,25.9,3,0,2.8,0.36,0.86,0.85,2.95,0,0,0,1
"845",2019,"2019-07-26",1952,"Mexican Primera Division Torneo Apertura","Morelia","Atlas",39.67,39.85,0.4421,0.2891,0.2688,1.5,1.17,19.4,22.9,0,1,1.66,0.39,1.44,0.41,0,1.05,0,0,1
"846",2019,"2019-07-26",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Pachuca",28.47,53.04,0.2036,0.5648,0.2316,1.07,1.93,9,27,3,3,1.6,0.85,1.49,1.4,3.15,3.15,0,0,1
"847",2019,"2019-07-27",1952,"Mexican Primera Division Torneo Apertura","León","Club América",51.78,62.63,0.3446,0.3894,0.2659,1.35,1.45,22.7,16.5,0,0,1.66,0.21,1.3,0.52,0,0,0,0,1
"848",2019,"2019-07-27",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Toluca",56.63,45.63,0.5659,0.1893,0.2448,1.77,0.92,25.4,24.8,1,1,1.88,1.37,1.75,1.13,1.05,1.05,0,0,1
"849",2019,"2019-07-27",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Querétaro",45.68,39.37,0.5126,0.2179,0.2695,1.55,0.91,29.1,25.2,1,1,2.31,1.19,1.5,0.91,1.05,1.05,0,0,1
"850",2019,"2019-07-28",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Necaxa",43.39,42.87,0.4545,0.2782,0.2673,1.53,1.14,28.1,25.5,2,0,1.85,0.16,1.26,0.44,1.88,0,0,0,1
"851",2019,"2019-07-28",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Monterrey",31.09,59.64,0.1802,0.5848,0.235,0.93,1.87,9.6,23.2,1,0,0.75,1.03,0.46,1.08,1.05,0,0,0,1
"852",2019,"2019-07-28",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","FC Juárez",50.97,30.85,0.6716,0.1151,0.2133,1.97,0.67,26.8,9.8,3,0,2.53,0.33,3.3,0.66,3.15,0,0,0,1
"853",2019,"2019-07-28",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Tigres UANL",42.84,60.05,0.2892,0.4355,0.2754,1.13,1.44,25.5,16.9,2,0,1.6,0.83,0.64,0.49,1.47,0,0,0,1
"854",2019,"2019-08-02",1952,"Mexican Primera Division Torneo Apertura","Puebla","Guadalajara",37.85,43.99,0.3693,0.3395,0.2912,1.23,1.16,15.2,27.1,1,1,1.61,0.84,1.94,0.66,1.05,1.05,0,0,1
"855",2019,"2019-08-02",1952,"Mexican Primera Division Torneo Apertura","Atlas","Santos Laguna",39.75,52.58,0.3283,0.3959,0.2757,1.23,1.38,29.1,22.2,1,2,1.52,2.86,1.13,1.39,1.05,1.7,0,0,1
"856",2019,"2019-08-03",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Cruz Azul",39.45,56.08,0.2844,0.4324,0.2832,1.06,1.38,27.3,27.7,3,0,1.49,0.45,1.64,0.91,3.01,0,0,0,1
"857",2019,"2019-08-03",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Morelia",51.59,39.72,0.5839,0.1917,0.2244,2.01,1.06,27.4,17.4,1,2,1.34,1.66,1.54,1.3,1.05,1.91,0,0,1
"858",2019,"2019-08-03",1952,"Mexican Primera Division Torneo Apertura","Club América","Tijuana",61.7,45.61,0.6027,0.1615,0.2358,1.83,0.82,18.2,29.8,3,1,1.94,0.84,1.64,0.5,2.63,1.05,0,0,1
"859",2019,"2019-08-03",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Veracruz",41.59,29.73,0.5846,0.1702,0.2453,1.75,0.82,17.8,9,7,0,2.79,0.3,1.6,0.64,6.5,0,0,0,1
"860",2019,"2019-08-03",1952,"Mexican Primera Division Torneo Apertura","Monterrey","León",58.88,52.45,0.5163,0.2287,0.255,1.68,1.03,25.2,22.9,3,2,2.68,1.04,1.89,0.57,3.15,2.1,0,0,1
"861",2019,"2019-08-04",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Tigres UANL",44.64,58.78,0.3144,0.4157,0.27,1.24,1.46,29,21,0,1,1.75,0.99,1.54,0.98,0,0.84,0,0,1
"862",2019,"2019-08-04",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Toluca",29.48,46.21,0.2662,0.4706,0.2632,1.13,1.58,6.1,22.7,2,0,1.43,0.37,1.02,0.55,2.1,0,0,0,1
"863",2019,"2019-08-09",1952,"Mexican Primera Division Torneo Apertura","Morelia","Monterrey",40.98,59.69,0.2718,0.4754,0.2528,1.22,1.69,24.7,22.7,0,1,1.09,1.48,1.23,1.35,0,0.84,0,0,1
"864",2019,"2019-08-09",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Atlas",27.4,39.21,0.3048,0.4217,0.2735,1.18,1.44,4.3,23,1,2,1.67,1.9,1.44,0.96,1.05,2.1,0,0,1
"865",2019,"2019-08-09",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Pumas Unam",45.4,44.98,0.451,0.2805,0.2684,1.52,1.14,27.3,28.9,1,0,1.09,0.24,0.56,1.42,1.05,0,0,0,1
"866",2019,"2019-08-10",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Pachuca",41.81,50.26,0.374,0.3617,0.2643,1.43,1.4,29.9,24,2,1,2.29,1.14,2.21,0.31,1.68,1.05,0,0,1
"867",2019,"2019-08-10",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","FC Juárez",53.71,30.99,0.6952,0.0958,0.209,1.95,0.56,28.8,9.9,2,0,1.61,0.66,1.96,0.88,2.02,0,0,0,1
"868",2019,"2019-08-10",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Necaxa",58.36,44.24,0.5848,0.1687,0.2465,1.74,0.81,21.7,28.1,3,1,1.19,0.82,1.36,0.76,3.15,1.05,0,0,1
"869",2019,"2019-08-10",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Atlético San Luis",43.28,31.67,0.5761,0.1621,0.2618,1.6,0.71,25.3,14.4,3,0,2.67,0.77,0.99,0.95,2.74,0,0,0,1
"870",2019,"2019-08-11",1952,"Mexican Primera Division Torneo Apertura","Toluca","Club América",44.45,61.93,0.2827,0.4577,0.2596,1.21,1.6,21.5,15.2,0,1,0.93,0.28,1.27,0.57,0,1.05,0,0,1
"871",2019,"2019-08-11",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Puebla",53.21,38.54,0.6017,0.1634,0.2349,1.84,0.84,22,17.5,4,1,2.26,1.49,1.23,1.02,3.73,0.84,0,0,1
"872",2019,"2019-08-16",1952,"Mexican Primera Division Torneo Apertura","Puebla","Pachuca",38.37,48.84,0.3422,0.3987,0.2591,1.4,1.53,12.3,18.8,0,4,1.17,2.27,0.95,1.7,0,4.07,0,0,1
"873",2019,"2019-08-16",1952,"Mexican Primera Division Torneo Apertura","Atlas","Cruz Azul",39.24,53.79,0.304,0.4149,0.2811,1.13,1.37,29.8,29,1,3,0.24,1.84,0.59,1.2,1.05,3.15,0,0,1
"874",2019,"2019-08-17",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Tigres UANL",30.92,58.42,0.1901,0.556,0.2539,0.87,1.68,10.2,16.3,1,1,0.9,0.12,0.68,0.36,1.05,0.84,0,0,1
"875",2019,"2019-08-17",1952,"Mexican Primera Division Torneo Apertura","León","Guadalajara",51.82,44.14,0.5222,0.2166,0.2612,1.62,0.95,29.4,29.9,4,3,3.4,1.65,1.15,0.97,4.2,3.15,0,0,1
"876",2019,"2019-08-17",1952,"Mexican Primera Division Torneo Apertura","Club América","Morelia",61.49,40.77,0.6551,0.1277,0.2172,1.96,0.73,14.6,21.1,1,0,0.84,1.13,1.65,1.1,1.05,0,0,0,1
"877",2019,"2019-08-17",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Toluca",59.78,44.66,0.6074,0.1646,0.2279,1.92,0.89,21,18.8,2,0,1.43,0.74,2.11,0.49,2.1,0,0,0,1
"878",2019,"2019-08-18",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Veracruz",44.96,27.36,0.6601,0.1279,0.212,2.02,0.75,24.9,3.6,2,0,3.18,0.41,2.19,0.47,2.1,0,0,0,1
"879",2019,"2019-08-18",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Santos Laguna",44.21,53.48,0.3663,0.3651,0.2687,1.38,1.37,24.6,15.6,3,0,1.49,2.41,1.9,2.38,2.63,0,0,0,1
"880",2019,"2019-08-18",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Querétaro",30.92,43.15,0.3005,0.4096,0.2899,1.07,1.3,7.4,26.9,0,2,0.46,1.8,1.2,2.9,0,1.36,0,0,1
"881",2019,"2019-08-23",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Atlético San Luis",26.36,31.92,0.3767,0.3372,0.2861,1.27,1.19,0.8,7.1,1,2,1.19,1.97,1,1.09,1.05,2.1,0,0,1
"882",2019,"2019-08-23",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Monterrey",52.94,60.31,0.3764,0.3617,0.262,1.46,1.42,20.6,15.9,2,1,1.87,1.73,1.15,1.41,2.1,1.05,0,0,1
"883",2019,"2019-08-23",1952,"Mexican Primera Division Torneo Apertura","Morelia","Pumas Unam",41.53,46.14,0.3872,0.3355,0.2772,1.35,1.24,16.6,30.4,2,0,0.46,0.71,0.66,0.86,2.1,0,0,0,1
"884",2019,"2019-08-24",1952,"Mexican Primera Division Torneo Apertura","Querétaro","León",44.77,52.15,0.3777,0.3505,0.2718,1.38,1.32,24.7,24.9,0,4,1.71,1.74,1.19,1.92,0,3.65,0,0,1
"885",2019,"2019-08-24",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Puebla",55.23,36.48,0.6578,0.1213,0.221,1.9,0.67,28.6,7.6,1,1,1.1,1.53,1.18,0.75,1.05,1.05,0,0,1
"886",2019,"2019-08-24",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Atlas",50.92,37.85,0.5848,0.1856,0.2296,1.93,0.99,24.7,24.9,3,1,2.05,0.34,1.86,0.9,3.08,1.05,0,0,1
"887",2019,"2019-08-24",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Club América",57.21,60.66,0.4091,0.3033,0.2876,1.32,1.09,17.4,16.9,1,1,0.85,0.43,0.68,0.44,1.05,1.05,0,0,1
"888",2019,"2019-08-25",1952,"Mexican Primera Division Torneo Apertura","Toluca","Tijuana",44.02,45.31,0.4172,0.3066,0.2762,1.41,1.17,10.8,27.8,2,0,0.72,0.5,0.74,0.8,1.76,0,0,0,1
"889",2019,"2019-08-25",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Necaxa",44.09,44.84,0.4394,0.2879,0.2727,1.47,1.14,29.5,29.7,1,2,1.28,0.35,2,0.93,1.05,2.1,0,0,1
"890",2019,"2019-08-27",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Querétaro",25.61,43.13,0.245,0.4957,0.2592,1.07,1.63,0.4,28,0,5,0.9,2.25,1.24,1.39,0,4.88,0,0,1
"891",2019,"2019-08-27",1952,"Mexican Primera Division Torneo Apertura","Atlas","Tigres UANL",37.22,57.06,0.2539,0.4705,0.2756,1.01,1.48,20.2,22.4,1,1,0.56,2.29,0.48,0.76,1.05,1.05,0,0,1
"892",2019,"2019-08-27",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Morelia",32.7,41.89,0.3406,0.3671,0.2923,1.16,1.22,11.8,20.2,1,1,1.43,1.47,0.59,1.59,1.05,0.84,0,0,1
"893",2019,"2019-08-27",1952,"Mexican Primera Division Torneo Apertura","Club América","Pachuca",60.58,51.61,0.5432,0.2131,0.2437,1.8,1.04,15.3,27.5,1,1,1.38,0.89,1.22,0.91,0.84,1.05,0,0,1
"894",2019,"2019-08-28",1952,"Mexican Primera Division Torneo Apertura","León","Santos Laguna",53.93,53.32,0.4644,0.2879,0.2477,1.73,1.32,18.6,12.5,2,2,0.94,2.51,1.83,1.32,2.1,2.1,0,0,1
"895",2019,"2019-08-28",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Toluca",44.85,44.36,0.4638,0.2659,0.2703,1.51,1.08,30.9,17.6,1,1,1.21,0.39,1.38,0.95,1.05,1.05,0,0,1
"896",2019,"2019-08-28",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Cruz Azul",44.87,53.88,0.3544,0.3572,0.2884,1.21,1.22,30.7,31.7,3,2,1,1.4,0.93,0.99,2.73,2.1,0,0,1
"897",2019,"2019-08-29",1952,"Mexican Primera Division Torneo Apertura","Puebla","FC Juárez",37.76,29.48,0.5378,0.1963,0.266,1.58,0.84,5,3.2,2,1,1.23,1.12,1.71,1.08,2.1,1.05,0,0,1
"898",2019,"2019-08-29",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Pumas Unam",60,45.69,0.5857,0.1728,0.2414,1.79,0.85,24.2,31.4,2,0,2.39,1.43,1.43,1.37,2.1,0,0,0,1
"899",2019,"2019-08-30",1952,"Mexican Primera Division Torneo Apertura","Morelia","Veracruz",42.21,24.14,0.6662,0.1243,0.2095,2.03,0.74,16,0.1,1,0,2.21,0.28,2.44,0.54,1.05,0,0,0,1
"900",2019,"2019-08-30",1952,"Mexican Primera Division Torneo Apertura","Atlas","Club América",36.85,59.92,0.2318,0.4963,0.2719,0.95,1.52,19.8,15.9,3,0,2.49,1.37,1.36,1.04,2.63,0,0,0,1
"901",2019,"2019-08-31",1952,"Mexican Primera Division Torneo Apertura","Necaxa","Tijuana",44.87,45.05,0.4413,0.2807,0.278,1.43,1.08,32.1,34,3,2,1.62,0.94,2,1,3.15,2.1,0,0,1
"902",2019,"2019-08-31",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","León",57.39,53.17,0.5055,0.2352,0.2592,1.64,1.03,24.9,18.8,1,1,2.82,0.44,0.97,1,1.05,1.05,0,0,1
"903",2019,"2019-08-31",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Atlético San Luis",52.19,32.41,0.6662,0.1249,0.209,2.04,0.75,27.7,12.2,0,2,0.55,1.25,1.02,0.65,0,1.58,0,0,1
"904",2019,"2019-08-31",1952,"Mexican Primera Division Torneo Apertura","Cruz Azul","Guadalajara",53.79,44.07,0.5497,0.195,0.2553,1.67,0.89,32.9,29.3,1,1,1.19,0.38,0.77,0.8,1.05,1.05,0,0,1
"905",2019,"2019-09-01",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Toluca",45.66,44.29,0.4696,0.2552,0.2752,1.48,1.02,26.7,15.6,2,1,1.53,0.2,1.63,0.41,2.1,1.05,0,0,1
"906",2019,"2019-09-01",1952,"Mexican Primera Division Torneo Apertura","Querétaro","Puebla",44.91,37.56,0.5381,0.2027,0.2592,1.64,0.9,25.2,9.2,1,1,0.86,0.73,1.08,0.78,1.05,1.05,0,0,1
"907",2019,"2019-09-01",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Monterrey",29.65,60.07,0.1643,0.6056,0.2301,0.87,1.9,2.1,18.2,1,0,1,0.38,1.13,0.69,1.05,0,0,0,1
"908",2019,"2019-09-13",1952,"Mexican Primera Division Torneo Apertura","Puebla","Atlético San Luis",38.1,34.13,0.4702,0.2427,0.2872,1.39,0.91,6.6,20.7,1,3,0.6,0.95,0.89,0.63,1.05,2.63,0,0,1
"909",2019,"2019-09-13",1952,"Mexican Primera Division Torneo Apertura","Veracruz","Cruz Azul",23.67,53.21,0.1539,0.6248,0.2213,0.86,1.98,0,28.4,0,0,0.31,0.69,0.71,1.74,0,0,0,0,1
"910",2019,"2019-09-13",1952,"Mexican Primera Division Torneo Apertura","Tijuana","Tigres UANL",44.44,57.61,0.3211,0.3922,0.2867,1.15,1.3,32.7,23.9,1,1,1.51,2.39,1.68,1.27,1.05,1.05,0,0,1
"911",2019,"2019-09-14",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Necaxa",58.43,45.59,0.5783,0.1815,0.2402,1.81,0.9,28.6,31.6,0,2,1.15,1.18,1.59,1.47,0,1.67,0,0,1
"912",2019,"2019-09-14",1952,"Mexican Primera Division Torneo Apertura","León","FC Juárez",52.9,31.02,0.6912,0.1083,0.2005,2.08,0.68,26.1,6.2,3,1,2.68,0.18,1.22,0.33,2.1,1.05,0,0,1
"913",2019,"2019-09-14",1952,"Mexican Primera Division Torneo Apertura","Guadalajara","Atlas",44.55,39.42,0.495,0.2356,0.2694,1.54,0.98,26.4,30.7,1,0,0.46,0.52,0.75,0.8,1.05,0,0,0,1
"914",2019,"2019-09-14",1952,"Mexican Primera Division Torneo Apertura","Club América","Pumas Unam",57.45,46.59,0.5413,0.1951,0.2636,1.6,0.85,16.5,31.8,1,1,0.57,0.52,0.84,0.77,1.05,0.84,0,0,1
"915",2019,"2019-09-15",1952,"Mexican Primera Division Torneo Apertura","Toluca","Morelia",43.34,42.8,0.4377,0.2809,0.2813,1.4,1.07,8.8,21.8,0,2,1.11,1.3,1.24,0.83,0,2.02,0,0,1
"916",2019,"2019-09-15",1952,"Mexican Primera Division Torneo Apertura","Santos Laguna","Pachuca",54.15,50.14,0.49,0.2698,0.2401,1.84,1.31,14.6,22.5,2,2,2.11,0.98,1.95,1.11,2.1,2.1,0,0,1
"917",2019,"2019-09-20",1952,"Mexican Primera Division Torneo Apertura","Morelia","Guadalajara",43.98,44.26,0.4411,0.2736,0.2854,1.37,1.02,32.8,32,1,0,1.13,1.45,0.44,2.15,1.05,0,0,0,1
"918",2019,"2019-09-20",1952,"Mexican Primera Division Torneo Apertura","Atlas","Toluca",39.61,42.14,0.4369,0.2791,0.284,1.38,1.04,23.6,3.4,0,1,1.35,1.02,1.37,0.44,0,1.05,0,0,1
"919",2019,"2019-09-21",1952,"Mexican Primera Division Torneo Apertura","Necaxa","León",47.22,53.14,0.401,0.337,0.262,1.5,1.36,24.7,15.5,2,4,1.32,2.57,2.06,1.93,2.1,3.68,0,0,1
"920",2019,"2019-09-21",1952,"Mexican Primera Division Torneo Apertura","Monterrey","Puebla",56.8,36.78,0.6788,0.1123,0.2089,2,0.67,34.8,3.8,3,2,1.62,1.48,1.49,0.88,3.15,2.1,0,0,1
"921",2019,"2019-09-21",1952,"Mexican Primera Division Torneo Apertura","Atlético San Luis","Santos Laguna",35.4,54.27,0.2821,0.4503,0.2677,1.15,1.52,30.2,14.1,2,3,1.56,2.49,1.1,1.4,2.1,3.15,0,0,1
"922",2019,"2019-09-21",1952,"Mexican Primera Division Torneo Apertura","Pachuca","Tijuana",50.06,44.6,0.4943,0.2564,0.2493,1.74,1.19,20.9,32.9,4,1,3.49,1.14,1.41,1.19,4.2,1.05,0,0,1
"923",2019,"2019-09-21",1952,"Mexican Primera Division Torneo Apertura","Club América","Querétaro",56.63,44.31,0.5655,0.1743,0.2601,1.62,0.77,20.5,25,2,2,2.64,1.34,2.69,1.01,2.1,2.1,0,0,1
"924",2019,"2019-09-22",1952,"Mexican Primera Division Torneo Apertura","Pumas Unam","Cruz Azul",47.27,53.13,0.3876,0.3179,0.2945,1.24,1.09,34.3,29.5,1,1,1.02,2.2,0.53,1.49,1.05,1.05,0,0,1
"925",2019,"2019-09-22",1952,"Mexican Primera Division Torneo Apertura","FC Juárez","Veracruz",30.81,23.71,0.5117,0.2165,0.2718,1.53,0.89,1.6,0,2,0,1.14,0.29,0.86,0.65,2.1,0,0,0,1
"926",2019,"2019-09-24",1952,"Mexican Primera Division Torneo Apertura","Tigres UANL","Puebla",57.54,37.73,0.6691,0.1127,0.2182,1.91,0.63,24.9,2.8,0,1,0.82,0.54,1.45,0.34,0,1.05,0,0,1
